1597	
39.998345	116.342744
39.998224	116.342711
39.998295	116.342649
39.998332	116.342592
39.998259	116.342604
39.998219	116.342611
39.998265	116.342554
39.998233	116.342579
39.998173	116.342615
39.99824	116.342598
39.998285	116.342577
39.998226	116.342616
39.998226	116.342616
39.998231	116.34261
39.9982	116.342626
39.998166	116.34268
39.99814	116.342756
39.998155	116.342835
39.99814	116.342898
39.998129	116.342968
39.998105	116.343037
39.998091	116.343111
39.998063	116.343169
39.99803	116.343232
39.997989	116.343288
39.997955	116.343366
39.997922	116.343421
39.99788	116.343472
39.997837	116.343515
39.997704	116.343564
39.997656	116.343543
39.997672	116.343458
39.997729	116.343364
39.997756	116.343295
39.997817	116.343184
39.997876	116.343112
39.997917	116.343068
39.997949	116.342999
39.998009	116.34291
39.998042	116.342849
39.998075	116.342769
39.998074	116.342698
39.998107	116.342623
39.998065	116.342568
39.9981	116.3425
39.998132	116.342424
39.998181	116.342339
39.998225	116.342289
39.998274	116.342238
39.997384	116.344382
39.997469	116.344344
39.997518	116.34432
39.997562	116.344304
39.997588	116.344295
39.997557	116.344308
39.99751	116.344318
39.997479	116.344323
39.997543	116.344305
39.997551	116.344314
39.997554	116.344323
39.997596	116.344346
39.997596	116.344388
39.997596	116.344388
39.997597	116.344388
39.997567	116.344405
39.997516	116.344411
39.997457	116.344445
39.997405	116.344467
39.997333	116.344487
39.99728	116.344504
39.997292	116.344501
39.997308	116.344514
39.997682	116.344447
39.997772	116.344425
39.997847	116.34441
39.997854	116.344371
39.997859	116.344332
39.997885	116.34432
39.99786	116.344306
39.997844	116.344293
39.997827	116.344288
39.99783	116.34429
39.99783	116.34429
39.997826	116.344288
39.997737	116.344342
39.997682	116.344379
39.997639	116.344411
39.997602	116.344427
39.997563	116.344405
39.997498	116.344423
39.997432	116.344445
39.997356	116.344451
39.997309	116.344471
39.997208	116.344456
39.997249	116.344433
39.997292	116.344406
39.997395	116.344385
39.997416	116.344354
39.997425	116.344357
39.997418	116.344388
39.99742	116.344381
39.99742	116.344381
39.997416	116.344387
39.997393	116.344409
39.997379	116.344417
39.997347	116.344423
39.997321	116.344428
39.997362	116.344444
39.997373	116.344441
39.997373	116.344441
39.997371	116.344438
39.997372	116.344448
39.997377	116.344457
39.997377	116.344457
39.997373	116.344451
39.99736	116.344363
39.997292	116.344344
39.997208	116.344324
39.997172	116.344282
39.997143	116.344235
39.997134	116.344174
39.997108	116.344118
39.997082	116.344055
39.997022	116.343983
39.996991	116.343902
39.996966	116.343822
39.996949	116.343737
39.996925	116.343648
39.996898	116.343558
39.996877	116.343468
39.996858	116.343375
39.996842	116.343283
39.996831	116.343189
39.996817	116.343093
39.996797	116.342997
39.996756	116.342895
39.996708	116.342802
39.996689	116.342706
39.996678	116.342612
39.996645	116.342528
39.996655	116.342443
39.996658	116.342365
39.996664	116.342296
39.996669	116.342228
39.996674	116.342161
39.996665	116.342093
39.996639	116.342028
39.99662	116.341958
39.996601	116.34189
39.99657	116.34181
39.99653	116.341731
39.996503	116.341649
39.99648	116.34156
39.996461	116.341466
39.996433	116.341379
39.996414	116.341284
39.996394	116.341195
39.996375	116.341109
39.996352	116.341018
39.996331	116.340933
39.996318	116.340851
39.996301	116.340778
39.996283	116.340714
39.99626	116.340656
39.996227	116.340572
39.996249	116.340512
39.996296	116.340475
39.996367	116.340467
39.996414	116.340452
39.996478	116.340421
39.996462	116.340337
39.996415	116.340246
39.996374	116.340136
39.996357	116.340015
39.996342	116.339945
39.996326	116.339867
39.996284	116.339776
39.99624	116.339694
39.996196	116.339609
39.996149	116.339529
39.9961	116.339455
39.996057	116.339377
39.996004	116.3393
39.995955	116.339221
39.995916	116.339135
39.995869	116.339045
39.995838	116.338957
39.995821	116.338862
39.995795	116.338774
39.99581	116.338692
39.995848	116.33861
39.99587	116.338535
39.995888	116.338457
39.995898	116.338386
39.995907	116.33831
39.995912	116.338235
39.995927	116.338154
39.995939	116.338069
39.995966	116.337983
39.995964	116.337906
39.995967	116.337823
39.99597	116.337751
39.995979	116.337691
39.996033	116.33761
39.996104	116.337568
39.996152	116.337551
39.996203	116.337542
39.996261	116.337536
39.996222	116.337482
39.996147	116.337432
39.996055	116.337365
39.996005	116.337312
39.995945	116.337255
39.995875	116.33719
39.995804	116.337131
39.995736	116.33707
39.995688	116.336969
39.995626	116.336894
39.995572	116.336816
39.995532	116.336735
39.995498	116.336651
39.995465	116.336565
39.995435	116.336475
39.995417	116.336384
39.995399	116.336292
39.995384	116.336197
39.995367	116.336096
39.995364	116.335993
39.995365	116.335886
39.995374	116.335778
39.995377	116.33567
39.995375	116.335558
39.995364	116.335444
39.995365	116.335323
39.995353	116.335198
39.995352	116.335077
39.995355	116.334964
39.995349	116.334848
39.995345	116.334732
39.995345	116.334612
39.99534	116.334492
39.995331	116.334368
39.995338	116.334254
39.995357	116.334113
39.995372	116.333979
39.995386	116.333859
39.995411	116.33375
39.995429	116.333645
39.995444	116.333539
39.995465	116.333444
39.995476	116.33336
39.995492	116.33328
39.995508	116.333198
39.995516	116.333135
39.995526	116.333069
39.995566	116.332968
39.995558	116.332886
39.995608	116.332857
39.995644	116.332872
39.995607	116.332842
39.995574	116.332784
39.995529	116.332704
39.995481	116.33262
39.995453	116.332565
39.995401	116.332474
39.995361	116.332395
39.99532	116.332302
39.995295	116.332249
39.995274	116.332194
39.995243	116.332136
39.995216	116.332071
39.995183	116.332008
39.995151	116.331944
39.995123	116.331878
39.995099	116.331817
39.995085	116.331748
39.995093	116.331686
39.995104	116.331577
39.995104	116.331507
39.995141	116.331461
39.995115	116.331417
39.995123	116.331351
39.995102	116.331293
39.995071	116.331186
39.995028	116.331094
39.995024	116.331026
39.995001	116.330955
39.994959	116.330886
39.99493	116.330812
39.994899	116.330731
39.994873	116.330645
39.994839	116.33057
39.994813	116.330488
39.994789	116.330398
39.994762	116.330309
39.994741	116.330227
39.994717	116.330135
39.994692	116.330047
39.994682	116.329956
39.994682	116.329849
